110,11,3,1,1,0,0,1,0,0,ラスト！,1,1,0,1,,0,0,0,0,0,0,,1,1
111,11,4,1,1,0,0,1,0,0,%＜飼い主＞、最後だよ！,1,1,0,1,,0,0,0,0,0,0,,1,1
112,12,1,1,7,0,0,1,0,0,・・・手を抜いたんだよね？,5,1,0,1,,0,0,0,0,0,0,,1,1
113,12,2,1,7,1,1,1,0,0,難しかったかな？,1,1,0,1,,0,0,0,0,0,0,,1,1
114,12,3,1,7,2,2,1,0,0,なかなかやるね！,2,1,0,1,,0,0,0,0,0,0,,1,1
115,12,4,1,7,3,3,1,0,0,すごい！かんぺきだね♪♪,11,1,0,1,,0,0,0,0,0,0,,1,1
116,12,5,1,7,0,0,1,0,0,・・・難しすぎた？,4,1,0,1,,0,0,0,0,0,0,,1,1
117,12,6,1,7,1,1,1,0,0,%＜飼い主＞頑張ってー,1,1,0,1,,0,0,0,0,0,0,,1,1
118,12,7,1,7,2,2,1,0,0,なかなかやるね！,2,1,0,1,,0,0,0,0,0,0,,1,1
119,12,8,1,7,3,3,1,0,0,さすが%＜飼い主＞だね！,11,1,0,1,,0,0,0,0,0,0,,1,1
120,12,9,1,7,0,0,1,0,0,うーん、頑張って！,1,1,0,1,,0,0,0,0,0,0,,1,1
121,12,10,1,7,1,1,1,0,0,%＜ペット名＞の問題、難しかった？,4,1,0,1,,0,0,0,0,0,0,,1,1
122,12,11,1,7,2,2,1,0,0,さすが%<飼い主>！,2,1,0,1,,0,0,0,0,0,0,,1,1
123,12,12,1,7,3,3,1,0,0,余裕だね！,11,1,0,1,,0,0,0,0,0,0,,1,1
124,12,13,1,7,0,0,1,0,0,%＜ペット名＞、かなしい…。,9,1,0,1,,0,0,0,0,0,0,,1,1
125,12,14,1,7,1,1,1,0,0,次は頑張ってね・・・,4,1,0,1,,0,0,0,0,0,0,,1,1
126,12,15,1,7,2,2,1,0,0,%＜ペット名＞も嬉しい！,2,1,0,1,,0,0,0,0,0,0,,1,1
127,12,16,1,7,3,3,1,0,0,%＜ペット名＞は%＜飼い主＞といれて嬉しいよ！,11,1,0,1,,0,0,0,0,0,0,,1,1
128,13,1,1,1,0,0,1,0,0,なんだか寂しくなっちゃった・・・,4,1,0,1,,0,0,0,0,1,0,,1,1
129,13,2,1,1,0,0,1,0,0,現在時刻は %＜現在時刻＞ です！,1,1,0,1,,0,0,0,0,1,0,,1,1
130,13,3,1,6,50,100,1,0,0,なんだか寂しいな～,4,1,0,1,,0,0,0,0,1,0,,1,1
131,13,4,1,6,80,100,1,0,0,%＜飼い主＞、好き！,10,1,0,1,,0,0,0,0,1,0,,1,1
132,13,5,1,6,100,100,1,0,0,%＜飼い主＞とずっと一緒にいたいよ！,11,1,0,1,,0,0,0,0,1,0,,1,1
133,13,6,1,12,0,0,1,0,0,ZZZ...zzz,7,1,0,1,,0,0,0,0,1,0,,1,1
134,13,7,1,12,0,0,1,0,0,ZZZ...%＜食べ物＞！！！・・ZZz..zzz,7,1,0,1,,0,0,0,0,1,0,,1,1
135,13,8,1,2,0,0,1,0,0,・・・もう・・・ダメ・・・,8,1,0,1,,0,0,0,0,1,0,,1,1
136,13,9,1,2,1,30,1,0,0,お腹が減ってクラクラするよ〜,8,1,0,1,,0,0,0,0,1,0,,1,1
137,13,10,1,2,31,50,1,0,0,そろそろご飯の時間かな〜,1,1,0,1,,0,0,0,0,1,0,,1,1
138,13,11,1,2,51,80,1,0,0,次は何を食べさせてくれるのかな〜,2,1,0,1,,0,0,0,0,1,0,,1,1
139,13,12,1,2,81,100,1,0,0,満腹だよ〜,2,1,0,1,,0,0,0,0,1,0,,1,1
140,13,13,1,4,1,30,1,0,0,うぅ・・・ねむい・・・,6,1,0,1,,0,0,0,0,1,0,,1,1
141,13,14,1,4,31,50,1,0,0,(´・ω・`),1,1,0,1,,0,0,0,0,1,0,,1,1
142,13,15,1,4,51,80,1,0,0,何をしようかな,1,1,0,1,,0,0,0,0,1,0,,1,1
143,13,16,1,4,81,100,1,0,0,よく寝た〜,2,1,0,1,,0,0,0,0,1,0,,1,1
144,13,17,1,3,0,0,1,0,0,こっそり逃げちゃおうかな・・・,9,1,0,1,,0,0,0,0,1,0,,1,1
145,13,18,1,3,1,30,1,0,0,もっと楽しませてよ～,9,1,0,1,,0,0,0,0,1,0,,1,1
146,13,19,1,3,31,50,1,0,0,おもしろいことないかなぁ,9,1,0,1,,0,0,0,0,1,0,,1,1
147,13,20,1,3,51,80,1,0,0,今日はいい感じ,2,1,0,1,,0,0,0,0,1,0,,1,1
148,13,21,1,3,81,100,1,0,0,ルンルン♪,10,1,0,1,,0,0,0,0,1,0,,1,1
149,13,27,1,2,0,0,1,0,0,ごはん・・・言葉をちょうだい・・・,8,1,0,1,,0,0,0,0,1,0,,1,1
150,13,28,1,2,1,30,1,0,0,お腹がグーグーなっちゃう・・・,8,1,0,1,,0,0,0,0,1,0,,1,1
151,13,29,1,2,31,50,1,0,0,ご飯食べたいな～,1,1,0,1,,0,0,0,0,1,0,,1,1
152,13,30,1,2,51,80,1,0,0,ごはんおいしかった～しあわせ～,2,1,0,1,,0,0,0,0,1,0,,1,1
153,13,31,1,2,81,100,1,0,0,まんぷくまんぷく♥,11,1,0,1,,0,0,0,0,1,0,,1,1
154,13,32,1,4,1,30,1,0,0,寝させて欲しいんだけど…,6,1,0,1,,0,0,0,0,1,0,,1,1
155,13,33,1,4,31,50,1,0,0,ちょっと眠～い,6,1,0,1,,0,0,0,0,1,0,,1,1
156,13,34,1,4,51,80,1,0,0,%＜飼い主＞、何して遊ぶ？,1,1,0,1,,0,0,0,0,1,0,,1,1
157,13,35,1,4,81,100,1,0,0,スッキリした～,2,1,0,1,,0,0,0,0,1,0,,1,1
158,13,36,1,3,0,0,1,0,0,%＜ペット名＞は今機嫌悪いの！,3,1,0,1,,0,0,0,0,1,0,,1,1
159,13,37,1,3,1,30,1,0,0,面白いことして？,9,1,0,1,,0,0,0,0,1,0,,1,1
160,13,38,1,3,31,50,1,0,0,%＜ペット名＞と遊んでくれるの？,1,1,0,1,,0,0,0,0,1,0,,1,1
161,13,39,1,3,51,80,1,0,0,今日もあそぼ～！,2,1,0,1,,0,0,0,0,1,0,,1,1
162,13,40,1,3,81,100,1,0,0,%＜飼い主＞といると楽しい！,10,1,0,1,,0,0,0,0,1,0,,1,1
163,13,46,1,2,0,0,1,0,0,お腹が減って力がでない・・・,8,1,0,1,,0,0,0,0,1,0,,1,1
164,13,47,1,2,1,30,1,0,0,クイズして%＜ペット名＞の空腹を満たしてー,8,1,0,1,,0,0,0,0,1,0,,1,1
165,13,48,1,2,31,50,1,0,0,%＜飼い主＞と遊びたいなー,1,1,0,1,,0,0,0,0,1,0,,1,1
166,13,49,1,2,51,80,1,0,0,今日は何して遊ぶ？,2,1,0,1,,0,0,0,0,1,0,,1,1
167,13,50,1,2,81,100,1,0,0,お腹いっぱいでしあわせ～,2,1,0,1,,0,0,0,0,1,0,,1,1
168,13,51,1,4,1,30,1,0,0,ねさせて…,6,1,0,1,,0,0,0,0,1,0,,1,1
169,13,52,1,4,31,50,1,0,0,ごめんあくびがで出ちゃった・・・,6,1,0,1,,0,0,0,0,1,0,,1,1
170,13,53,1,4,51,80,1,0,0,%＜飼い主＞、クイズしたいな！,1,1,0,1,,0,0,0,0,1,0,,1,1
171,13,54,1,4,81,100,1,0,0,睡眠バッチリだよ！！,2,1,0,1,,0,0,0,0,1,0,,1,1
172,13,55,1,3,0,0,1,0,0,もっと頑張って答えてよ！,3,1,0,1,,0,0,0,0,1,0,,1,1
173,13,56,1,3,1,30,1,0,0,%＜飼い主＞、頑張って？,4,1,0,1,,0,0,0,0,1,0,,1,1
174,13,57,1,3,31,50,1,0,0,%＜ペット名＞ともっと遊んで～,9,1,0,1,,0,0,0,0,1,0,,1,1
175,13,58,1,3,51,80,1,0,0,%＜ペット名＞と遊んでくれてうれしいな♪,2,1,0,1,,0,0,0,0,1,0,,1,1
176,13,59,1,3,81,100,1,0,0,気分最高！%＜ペット名＞ともっと遊ぼう！,10,1,0,1,,0,0,0,0,1,0,,1,1
177,13,65,1,1,0,0,13,0,2,%＜飼い主＞～もう深夜だよ～？,6,1,0,1,,0,0,0,0,1,0,,1,3
178,13,66,1,1,0,0,13,0,2,%＜飼い主＞とまだ遊びたいな！,2,1,0,1,,0,0,0,0,1,0,,1,3
179,13,67,1,1,0,0,13,0,2,%＜飼い主＞、元気だね～,5,1,0,1,,0,0,0,0,1,0,,1,3
180,13,68,1,1,0,0,13,0,2,%＜飼い主＞と夜更かし～！,11,1,0,1,,0,0,0,0,1,0,,1,3
181,13,69,1,1,0,0,13,2,5,%＜飼い主＞・・・明日は大丈夫？,1,1,0,1,,0,0,0,0,1,0,,1,3
182,13,70,1,1,0,0,13,2,5,%＜ペット名＞と遊んでくれるのは嬉しいけど・・・こんな時間だよ？,10,1,0,1,,0,0,0,0,1,0,,1,3
183,13,71,1,1,0,0,13,2,5,今夜は%＜飼い主＞とオールナイト！,11,1,0,1,,0,0,0,0,1,0,,1,3
184,13,72,1,1,0,0,13,2,5,・・・もしかしておはよう？,6,1,0,1,,0,0,0,0,1,0,,1,3
185,13,73,1,1,0,0,13,5,8,おはよ～,1,1,0,1,,0,0,0,0,1,0,,1,3
186,13,74,1,1,0,0,13,5,8,朝ごはんは何かな～,2,1,0,1,,0,0,0,0,1,0,,1,3
187,13,75,1,1,0,0,13,5,8,頭の運動にクイズしよう！,11,1,0,1,,0,0,0,0,1,0,,1,3
188,13,76,1,1,0,0,13,5,8,今日も1日がんばろー！,2,1,0,1,,0,0,0,0,1,0,,1,3
189,13,77,1,1,0,0,13,5,8,%＜飼い主＞も眠たい？,6,1,0,1,,0,0,0,0,1,0,,1,3
190,13,78,1,1,0,0,13,9,12,%＜飼い主＞、忙しい？,1,1,0,1,,0,0,0,0,1,0,,1,3
191,13,79,1,1,0,0,13,9,12,二度寝したい～,6,1,0,1,,0,0,0,0,1,0,,1,3
192,13,80,1,1,0,0,13,9,12,お昼ごはんまだかな～,8,1,0,1,,0,0,0,0,1,0,,1,3
193,13,81,1,1,0,0,13,9,12,%＜飼い主＞と遊びたいなー！,1,1,0,1,,0,0,0,0,1,0,,1,3
194,13,82,1,1,0,0,13,9,12,ひなたぼっこしたい！,10,1,0,1,,0,0,0,0,1,0,,1,3
195,13,83,1,1,0,0,13,9,12,のんびりするのもいいね～,6,1,0,1,,0,0,0,0,1,0,,1,3
196,13,84,1,1,0,0,13,9,12,%＜飼い主＞は今日忙しいの？,1,1,0,1,,0,0,0,0,1,0,,1,3
197,13,85,1,1,0,0,13,13,14,・・・おやつたべちゃった。,1,1,0,1,,0,0,0,0,1,0,,1,3
198,13,86,1,1,0,0,13,13,17,・・・うとうと,7,1,0,1,,0,0,0,0,1,0,,1,3
199,13,87,1,1,0,0,13,13,17,昼寝は気持ちいいね～,6,1,0,1,,0,0,0,0,1,0,,1,3
200,13,88,1,1,0,0,13,13,17,おやつちょうだい！,1,1,0,1,,0,0,0,0,1,0,,1,3
201,13,89,1,1,0,0,13,13,17,%＜飼い主＞～あそぼ～よ～,1,1,0,1,,0,0,0,0,1,0,,1,3
202,13,90,1,1,0,0,13,18,20,夕飯美味しい～,2,1,0,1,,0,0,0,0,1,0,,1,3
203,13,91,1,1,0,0,13,18,20,腹ごしらえもしたし遊ぼう！,2,1,0,1,,0,0,0,0,1,0,,1,3
204,13,92,1,1,0,0,13,18,20,%＜飼い主＞はお腹すいた？,1,1,0,1,,0,0,0,0,1,0,,1,3
205,13,93,1,1,0,0,13,18,20,デザート食べたいな！,10,1,0,1,,0,0,0,0,1,0,,1,3
206,13,94,1,1,0,0,13,18,20,%＜飼い主＞は今夜何食べる？,1,1,0,1,,0,0,0,0,1,0,,1,3
207,13,95,1,1,0,0,13,21,23,夜更かししちゃダメだよ～,4,1,0,1,,0,0,0,0,1,0,,1,3
208,13,96,1,1,0,0,13,21,23,%＜飼い主＞は何時に寝る予定？,6,1,0,1,,0,0,0,0,1,0,,1,3
209,13,97,1,1,0,0,13,21,23,夜ご飯美味しかった～,11,1,0,1,,0,0,0,0,1,0,,1,3
210,13,98,1,1,0,0,13,21,23,今夜は%＜ペット名＞とあそぼ～,1,1,0,1,,0,0,0,0,1,0,,1,3
211,13,99,1,1,0,0,13,21,23,%＜飼い主＞、お疲れ様～,2,1,0,1,,0,0,0,0,1,0,,1,3
212,13,100,1,1,0,0,13,21,23,%＜ペット名＞、ちょっと眠い…,6,1,0,1,,0,0,0,0,1,0,,1,3
213,13,101,1,1,0,0,13,21,23,%＜ペット名＞は今日クイズを考えてたよ！,10,1,0,1,,0,0,0,0,1,0,,1,3
