15,6,北欧神話に登場するオーディンが所持する槍で、投擲すれば必ずあたり、手元に戻ってくるとされるものはなんでしょうか？,グングニール,ガンバンテイン,ミョルニル,レーヴァテイン
16,6,平家物語において竿の先に置いたある物を那須与一が射抜いたのが有名だが、そのある物とは何か？,扇,団扇,提灯,旗
17,6,平家物語において源義仲の妾で、「一人当千の兵者」と描写されているのは次のうち誰でしょう？,巴御前,板額御前,妙印尼,大和撫子
18,6,三国志演義において劉備、関羽、張飛が誓った義兄弟の誓いとは？,桃園の誓い,梨園の近い,公園の近い,桜園の近い
19,6,南総里見八犬伝では伏姫が所持していたある物が死に際に八方に飛び散り、その玉を所持する人物が集まるストーリとなっているが、そのある物とは何でしょうか？,数珠,勾玉,櫛,龍玉
20,6,漫画「北斗の拳」の主人公「ケンシロウ」が使う拳法はあるものを突くことで威力を発揮します。あるものとはなんでしょうか？,経絡秘孔,眉間,急所,リンパ腺
21,6,北海道さんのマリモをベースにしたキャラクターは次のうちどれでしょう？,まりもっこり,まりもん,まりりんもんろん,まりりん
22,6,初代ゆるキャラグランプリに輝いたのは次のうちどれでしょう？,タボくん,くまもん,バリィさん,ふなっしー
23,6,多摩川に現れたアゴヒゲアザラシにつけられた名前は次のうちどれでしょう？,タマちゃん,ゴマちゃん,タマさん,タマくん
24,6,江頭２：５０がネタとして使用している格闘技は次のうちどれでしょう？,地倒拳,酔拳,太極拳,グレイシー柔術
25,6,ゲーム「ドラゴンクエスト」シリーズのキャラクターデザインを手掛けているのは次のうち誰でしょう？,鳥山明,冨樫義博,井上雄彦,原哲夫
26,6,アニメ「巨人の星」の主人公、星飛雄馬が使用する魔球は次のうちどれでしょう？,大リーグボール,巨人ボール,ワープボール,ホーミングボール
27,6,ゲーム「ファイナルファンタジー」シリーズのキャラクターデザインを手掛けたことで有名なのは次のうち誰でしょうか？,天野喜孝,天広直人,天野ひろゆき,天原ふおん
28,6,ギリシア神話に登場する「トロイの木馬」、この中から出てきたものは次のうちどれでしょう？,兵士,財宝,神,本物の馬
29,6,ギリシア神話に登場する英雄の「ヘラクレス」には、自らの罪を清めるために行った１２功業というものがあるが、その最後に行ったものは次のうちどれでしょうか？,冥界の番犬ケルベロス生け捕り,ネメアのライオン退治,レルネのヒュドラ退治,ディオメデスの人食い馬の捕獲
30,6,ギリシア神話に登場する人間で、あまりにも高く空を飛びすぎたために翼の蝋が溶け、墜落して死んでしまったのは次のうち誰でしょう？,イカロス,ダイダロス,アトラス,ミノタウロス
31,6,漫画「スプリガン」の主人公「御神苗優」が所持するナイフは何でできているでしょうか？,オリハルコン,ミスリル,ダイヤモンド,玉鋼
32,6,アニメ「ガンバの冒険」に出てくる白いイタチの名前はなんでしょうか？,ノロイ,アルビノ,ザクリ,グサリ
33,6,妖怪の一種で、頭頂部に皿がありきゅうりを好むものは次のうちどれでしょう？,カッパ,ぬっぺふほふ,ぬらりひょん,どざえもん
34,6,天気雨のことを別の呼び方でなんというでしょう？,狐の嫁入り,狸の嫁入り,猿の嫁入り,猫の嫁入り
35,6,ゲーム「ストリートファイター」シリーズに出てくる「ベガ」が使うのは何パワー？,サイコ,波動,クラッシュ,ヨガ
36,6,北欧神話において、ラグナロクに備えて戦場で戦死した勇士をヴァルハラに招待する役目を持つのは次のうちどれでしょう？,ワルキューレ,オーディン,スレイプニル,ロキ
37,6,童話の「赤ずきん」において、狼に食べられたのは赤ずきんと誰でしょうか？,おばあさん,おじいさん,うさぎ,猟師
38,6,芥川龍之介の著書「羅生門」において、羅生門の二階で老婆が屍体から盗んでいたものは次のうちどれでしょうか？,髪,金,着物,武器
39,6,宮澤賢治の詩「雨ニモマケズ」の中で1日の食事となっているのは、玄米四合と少しの野菜とあと一つはなんでしょう？,味噌,肉,魚,塩
40,6,芥川龍之介の著書「蜜柑」において、蜜柑を投げたのは次のうち誰でしょうか？,奉公にいくであろう小娘,見送りに来た弟たち,主人公の私,小娘の母親
41,6,実話を元に作成された著書「八甲田山死の彷徨」において、寒波で遭難してしまった方の隊長は誰でしょう？,神田大尉,山田少佐,徳島大尉,倉田大尉
42,6,赤穂浪士４７人が主君「浅野長矩」の仇である「吉良上野介」に討ち入りを果たしたことを題材にした作品は次のうちどれでしょう？,忠臣蔵,赤穂浪士,七人の侍,水戸黄門
43,6,一夜を過ごしたあとに女性を殺してしまう王様に毎夜物語を語り、話が佳境に入ると打ち切ることで、続きを聞きたい王様に殺されずに生き残ったことからその名前がついた物語は次のうちどれでしょうか？,千夜一夜物語,百物語,無限物語,百夜物語
44,6,世界中で最も多くのデバイスに使用されているOSは何でしょうか？,TRON,Windows,Linux,Java
45,6,発行部数世界一の本といえば何でしょうか？,聖書,我輩は猫である,指輪物語,そして誰もいなくなった
46,6,ケルト神話に登場する英雄「クー・フーリン」が持つ、銛のような形をした槍の名前は何でしょうか？,ゲイ・ボルグ,ファランクス,ミョルニル,ブリューナク
47,6,ロシアの文豪で「罪と罰」が代表作の小説家は次のうち誰でしょうか？,ドストエフスキー,キェルケゴール,トルストイ,ミケランジェロ
48,6,日本人初の宇宙飛行を果たしたのは次のうち誰でしょうか？,秋山豊寛,毛利衛,野口聡一,若田光一
49,6,2006年に太陽系の惑星から外された「冥王星」は今何惑星と呼ばれている？,準惑星,惑星候補,冥王星型惑星,小惑星
50,6,童話の「ブレーメンの音楽隊」の旅を始めた動物は次のうちどれでしょうか？,ロバ,リャマ,イヌ,白鳥
51,6,量産二輪車で初めて最高時速200kmに到達したバイクは何でしょうか,ホンダ・ドリームCB750FOUR,カワサキ・Z１,スズキ・GSX1100Sカタナ,ヤマハ・FJ1100
